"feedback_text","sentiment_label"
"Dù tiến độ nhanh nhưng em vẫn vẫn học ổn được.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học hoạt động nhóm em thấy hài lòng ghê và dễ tập trung hơn.","POSITIVE"
"Em đang bị việc sắp xếp thời gian hợp lý hơn nên việc theo kịp bài thực hành khiến em không thở được thật sự.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa áp lực từ việc làm thêm và học tốc độ giảng bài nên cảm thấy ổn định.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học yêu cầu môn học em cảm thấy khá tự tin hơn rất nhiều so với trước đây.","POSITIVE"
"Tạm ổn, em vẫn theo kịp bài.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học cách chấm điểm em thấy vui vì hiểu ra rồi và dễ tập trung hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học lịch học trở nên hứng thú hẳn lên hơn.","POSITIVE"
"deadline nhiều nhưng em vẫn hiểu được nội dung tốt.","POSITIVE"
"Em vẫn đang cố cân bằng giữa hơi rối một chút và học các yêu cầu môn học nên cảm thấy không quá dễ.","NEUTRAL"
"Dạo này em tâm trạng không ổn định nên khi học kỳ thi cuối kỳ em cảm thấy muốn bỏ cuộc và rất khó tập trung.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học feedback từ giảng viên trở nên khá tự tin hơn.","POSITIVE"
"Em đang bị tâm trạng không ổn định nên việc theo kịp bài kiểm tra giữa kỳ khiến em hoang mang thật sự thật sự.","NEGATIVE"
"Không có tài liệu rõ ràng, em mò mẫm mãi không ra.","NEGATIVE"
"Nhờ khá bận rộn nên em có năng lượng học bài kiểm tra giữa kỳ và thấy hài lòng ghê rõ rệt.","POSITIVE"
"Nhờ thiếu ngủ thường xuyên nên em có năng lượng học sự tương tác trong lớp và thấy chill hơn hẳn rõ rệt.","POSITIVE"
"Em vẫn đang cố cân bằng giữa việc sắp xếp thời gian hợp lý hơn và học cách dạy nên cảm thấy khá áp lực.","NEUTRAL"
"Dạo này em thiếu ngủ thường xuyên nên khi học tốc độ giảng bài em cảm thấy không tập trung được và rất khó tập trung.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học tài liệu học tập em cảm thấy có động lực hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Em vẫn đang cố cân bằng giữa áp lực từ việc làm thêm và học các yêu cầu môn học nên cảm thấy không quá dễ.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học việc học nhóm em cảm thấy hứng thú hẳn lên hơn rất nhiều so với trước đây.","POSITIVE"
"Tình trạng ngủ đủ giấc hơn trước làm em học yêu cầu môn học trong trạng thái khó theo kịp nhiều ngày nay.","NEGATIVE"
"theo kịp nhưng thực tế em lại quá tải thật sự.","NEGATIVE"
"Vì việc sắp xếp thời gian hợp lý hơn nên dù tốc độ giảng bài không quá khó em vẫn thấy muốn bỏ cuộc.","NEGATIVE"
"Tình trạng áp lực từ việc làm thêm làm em học yêu cầu môn học trong trạng thái khó theo kịp nhiều ngày nay.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học hoạt động nhóm em cảm thấy có động lực hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Hơi mất động lực nhưng em vẫn theo kịp bài.","NEUTRAL"
"Tình trạng hơi rối một chút làm em học cách dạy trong trạng thái nản lắm rồi nhiều ngày nay.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học tài liệu học tập trở nên có động lực hơn hẳn hơn.","POSITIVE"
"Tình hình cá nhân của em thiếu ngủ thường xuyên nên học cách dạy cũng chỉ tạm chấp nhận được như vậy.","NEUTRAL"
"Mặc dù không theo kịp nhưng em vẫn làm được bài tập.","NEUTRAL"
"học tốt nhưng thực tế em lại kiệt sức.","NEGATIVE"
"Em chưa thật sự ổn định về chuyện gia đình làm em phân tâm nên học tốc độ giảng bài vẫn khá áp lực.","NEUTRAL"
"Dạo này em chuyện gia đình làm em phân tâm nên khi học bài thực hành em cảm thấy bị quá tải và rất khó tập trung.","NEGATIVE"
"Tình hình cá nhân của em thiếu ngủ liên tục nên học bài giảng cũng chỉ chưa có cảm xúc gì mạnh như vậy.","NEUTRAL"
"Tình trạng áp lực từ việc làm thêm làm em học cách chấm điểm trong trạng thái không tập trung được nhiều ngày nay.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học bài giảng em cảm thấy hiểu bài nhanh hơn hơn rất nhiều so với trước đây.","POSITIVE"
"Tình trạng áp lực từ việc làm thêm làm em học tốc độ giảng bài trong trạng thái mệt mỏi ghê nhiều ngày nay.","NEGATIVE"
"Tình hình cá nhân của em mất động lực học tập nên học cách dạy cũng chỉ ở mức trung bình như vậy.","NEUTRAL"
"Dạo này sinh hoạt của em stress kéo dài nhiều ngày nên việc học bài giảng chỉ ở mức tạm chấp nhận được, chưa có gì nổi bật.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học tài liệu học tập em cảm thấy hiểu bài nhanh hơn hơn rất nhiều so với trước đây.","POSITIVE"
"Em đang bị tâm trạng không ổn định nên việc theo kịp bài tập nhóm khiến em dễ nản thật sự.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học yêu cầu môn học trở nên ổn áp hơn.","POSITIVE"
"Em chưa thật sự ổn định về tâm trạng không ổn định nên học việc học nhóm vẫn ở mức trung bình.","NEUTRAL"
"Tình trạng không quá ổn định làm em học bài kiểm tra giữa kỳ trong trạng thái đuối sức nhiều ngày nay.","NEGATIVE"
"Tình trạng thiếu ngủ thường xuyên làm em học deadline bài tập trong trạng thái khó theo kịp nhiều ngày nay.","NEGATIVE"
"Nhờ mất động lực học tập nên em có năng lượng học việc học nhóm và thấy hài lòng ghê rõ rệt.","POSITIVE"
"Em chưa thật sự ổn định về ngủ đủ giấc hơn trước nên học các yêu cầu môn học vẫn bình thường.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học cách chấm điểm em thấy tự tin hơn trước nhiều và dễ tập trung hơn.","POSITIVE"
"Em chưa thật sự ổn định về ít áp lực từ gia đình hơn nên học tài liệu vẫn vừa phải.","NEUTRAL"
"Dạo này sinh hoạt của em mất động lực học tập nên việc học khối lượng kiến thức chỉ ở mức không có gì nổi bật, chưa có gì nổi bật.","NEUTRAL"
"Tình hình cá nhân của em mất động lực học tập nên học tốc độ giảng bài cũng chỉ tạm chấp nhận được như vậy.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa giảm bớt việc làm thêm và học các yêu cầu môn học nên cảm thấy vừa phải.","NEUTRAL"
"Dạo này sinh hoạt của em mất động lực học tập nên việc học tài liệu chỉ ở mức ổn định, chưa có gì nổi bật.","NEUTRAL"
"Em chưa thật sự ổn định về stress kéo dài nhiều ngày nên học các yêu cầu môn học vẫn không quá khó.","NEUTRAL"
"Vì ít áp lực từ gia đình hơn nên dù bài thực hành không quá khó em vẫn thấy bị quá tải.","NEGATIVE"
"Nhờ khá mệt mỏi nên em có năng lượng học cách giải thích của thầy cô và thấy tự tin hơn trước nhiều rõ rệt.","POSITIVE"
"lịch học dày nhưng em vẫn làm được bài tập tốt.","POSITIVE"
"Dù deadline nhiều nhưng em vẫn theo kịp bài được.","POSITIVE"
"Vì chuyện gia đình làm em phân tâm nên dù cách dạy không quá khó em vẫn thấy không thở được.","NEGATIVE"
"Dạo này sinh hoạt của em khá mệt mỏi nên việc học việc học nhóm chỉ ở mức tạm chấp nhận được, chưa có gì nổi bật.","NEUTRAL"
"Dù bài hơi khó nhưng em vẫn hiểu được nội dung được.","POSITIVE"
"Em đang bị thiếu ngủ thường xuyên nên việc theo kịp yêu cầu môn học khiến em bị quá tải thật sự.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học deadline bài tập em thấy vui vì hiểu ra rồi và dễ tập trung hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học lịch học trở nên vui vì hiểu ra rồi hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học feedback từ giảng viên trở nên hiểu bài nhanh hơn hơn.","POSITIVE"
"Nhờ thiếu ngủ thường xuyên nên em có năng lượng học sự tương tác trong lớp và thấy hứng thú hẳn lên rõ rệt.","POSITIVE"
"Tình hình cá nhân của em giảm bớt việc làm thêm nên học các yêu cầu môn học cũng chỉ vừa phải như vậy.","NEUTRAL"
"Tình hình cá nhân của em thiếu ngủ liên tục nên học tài liệu cũng chỉ không quá khó như vậy.","NEUTRAL"
"Dạo này em việc sắp xếp thời gian hợp lý hơn nên khi học yêu cầu môn học em cảm thấy mất động lực và rất khó tập trung.","NEGATIVE"
"Hơi mất động lực nhưng em vẫn làm được bài tập.","NEUTRAL"
"Em vẫn theo kịp, dù có một số phần hơi mơ hồ.","NEUTRAL"
"Nói chung em hài lòng với cách học kỳ này.","POSITIVE"
"Buổi học hôm nay thú vị hơn em tưởng.","POSITIVE"
"Dạo này em tâm lý thoải mái hơn nên khi học deadline bài tập em cảm thấy mất động lực và rất khó tập trung.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học cách giải thích của thầy cô em thấy yên tâm hơn nhiều và dễ tập trung hơn.","POSITIVE"
"Dạo này em việc sắp xếp thời gian hợp lý hơn nên khi học tiến độ học kỳ em cảm thấy không thở được và rất khó tập trung.","NEGATIVE"
"học tốt nhưng thực tế em lại stress nặng.","NEGATIVE"
"Nhờ hơi rối một chút nên em có năng lượng học việc học nhóm và thấy vui vì hiểu ra rồi rõ rệt.","POSITIVE"
"Tình trạng ngủ đủ giấc hơn trước làm em học kỳ thi cuối kỳ trong trạng thái kiệt sức nhiều ngày nay.","NEGATIVE"
"bài hơi khó nhưng em vẫn nắm được ý chính tốt.","POSITIVE"
"Dạo này em khá mệt mỏi nên khi học bài thực hành em cảm thấy bị quá tải và rất khó tập trung.","NEGATIVE"
"Tình trạng stress kéo dài nhiều ngày làm em học tài liệu thiếu trong trạng thái đầu óc quay tít nhiều ngày nay.","NEGATIVE"
"Tuy quá tải thật sự nhưng em vẫn vẫn học ổn.","NEUTRAL"
"Vì hơi rối một chút nên dù bài thực hành không quá khó em vẫn thấy không tập trung được.","NEGATIVE"
"Dạo này sinh hoạt của em stress kéo dài nhiều ngày nên việc học lịch học chỉ ở mức chưa có cảm xúc gì mạnh, chưa có gì nổi bật.","NEUTRAL"
"Dạo này sinh hoạt của em khá bận rộn nên việc học cách dạy chỉ ở mức không thoải mái lắm, chưa có gì nổi bật.","NEUTRAL"
"Mặc dù stress nặng nhưng em vẫn vẫn học ổn.","NEUTRAL"
"Dạo này sinh hoạt của em hơi rối một chút nên việc học deadline bài tập chỉ ở mức vừa phải, chưa có gì nổi bật.","NEUTRAL"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học bài giảng trở nên hài lòng ghê hơn.","POSITIVE"
"Tình trạng việc sắp xếp thời gian hợp lý hơn làm em học kỳ thi cuối kỳ trong trạng thái đuối sức nhiều ngày nay.","NEGATIVE"
"Em đang bị stress kéo dài nhiều ngày nên việc theo kịp deadline bài tập khiến em mệt mỏi ghê thật sự.","NEGATIVE"
"Dạo này sinh hoạt của em giảm bớt việc làm thêm nên việc học deadline bài tập chỉ ở mức không quá khó, chưa có gì nổi bật.","NEUTRAL"
"Tình trạng không quá ổn định làm em học bài tập nhóm trong trạng thái không tập trung được nhiều ngày nay.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học bài giảng em cảm thấy tự tin hơn trước nhiều hơn rất nhiều so với trước đây.","POSITIVE"
"Tình trạng ít áp lực từ gia đình hơn làm em học tiến độ học kỳ trong trạng thái kiệt sức nhiều ngày nay.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa giảm bớt việc làm thêm và học bài kiểm tra giữa kỳ nên cảm thấy tạm chấp nhận được.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học bài thực hành em cảm thấy ổn áp hơn rất nhiều so với trước đây.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học khối lượng kiến thức em thấy khá tự tin và dễ tập trung hơn.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học tốc độ giảng bài em cảm thấy yên tâm hơn nhiều hơn rất nhiều so với trước đây.","POSITIVE"
"Vì ngủ đủ giấc hơn trước nên dù bài kiểm tra giữa kỳ không quá khó em vẫn thấy khó theo kịp.","NEGATIVE"
"Tình hình cá nhân của em thiếu ngủ thường xuyên nên học bài kiểm tra giữa kỳ cũng chỉ khá áp lực như vậy.","NEUTRAL"
"Nhờ mất động lực học tập nên em có năng lượng học việc học nhóm và thấy vui vì hiểu ra rồi rõ rệt.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học deadline bài tập em cảm thấy chill hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Nhờ tâm trạng không ổn định nên em có năng lượng học feedback từ giảng viên và thấy rất thoải mái rõ rệt.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học bài giảng trở nên vui vì hiểu ra rồi hơn.","POSITIVE"
"Em chưa thật sự ổn định về việc sắp xếp thời gian hợp lý hơn nên học bài tập vẫn khá áp lực.","NEUTRAL"
"Dạo này em học vào hơn, có lẽ do bài hay hơn.","POSITIVE"
"Tưởng sẽ hiểu bài nhưng cuối cùng lại đuối sức.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa khá bận rộn và học việc học nhóm nên cảm thấy khá áp lực.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa tâm trạng không ổn định và học khối lượng kiến thức nên cảm thấy tạm chấp nhận được.","NEUTRAL"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học việc học nhóm trở nên nhẹ đầu hơn nhiều hơn.","POSITIVE"
"Em vẫn đang cố cân bằng giữa việc sắp xếp thời gian hợp lý hơn và học bài giảng nên cảm thấy khá áp lực.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học bài giảng em cảm thấy có động lực hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học khối lượng kiến thức em cảm thấy chill hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Em chưa thật sự ổn định về khá mệt mỏi nên học cách dạy vẫn chưa có cảm xúc gì mạnh.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học cách chấm điểm em cảm thấy tự tin hơn trước nhiều hơn rất nhiều so với trước đây.","POSITIVE"
"Tình hình cá nhân của em khá bận rộn nên học việc học nhóm cũng chỉ học được như vậy.","NEUTRAL"
"Nhờ tâm lý thoải mái hơn nên em có năng lượng học khối lượng kiến thức và thấy hài lòng ghê rõ rệt.","POSITIVE"
"Vì giảm bớt việc làm thêm nên dù nội dung khó không quá khó em vẫn thấy không thở được.","NEGATIVE"
"Dạo này em khá mệt mỏi nên khi học cách chấm điểm em cảm thấy stress liên tục và rất khó tập trung.","NEGATIVE"
"Tình trạng thiếu ngủ thường xuyên làm em học nội dung khó trong trạng thái bị quá tải nhiều ngày nay.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học cách chấm điểm em cảm thấy hiểu bài nhanh hơn hơn rất nhiều so với trước đây.","POSITIVE"
"Tình hình cá nhân của em thiếu ngủ liên tục nên học bài kiểm tra giữa kỳ cũng chỉ tạm chấp nhận được như vậy.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học cách giải thích của thầy cô em cảm thấy chill hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Tình trạng ít áp lực từ gia đình hơn làm em học bài thực hành trong trạng thái không tập trung được nhiều ngày nay.","NEGATIVE"
"Dạo này em giảm bớt việc làm thêm nên khi học tài liệu thiếu em cảm thấy nản lắm rồi và rất khó tập trung.","NEGATIVE"
"Tình hình cá nhân của em hơi rối một chút nên học bài giảng cũng chỉ không thoải mái lắm như vậy.","NEUTRAL"
"Hơi mất động lực nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Dạo này sinh hoạt của em thiếu ngủ liên tục nên việc học bài kiểm tra giữa kỳ chỉ ở mức không có gì nổi bật, chưa có gì nổi bật.","NEUTRAL"
"Tình trạng hơi rối một chút làm em học tốc độ giảng bài trong trạng thái stress liên tục nhiều ngày nay.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học bài thực hành trở nên vui vì hiểu ra rồi hơn.","POSITIVE"
"Tuy stress nặng nhưng em vẫn vẫn học ổn.","NEUTRAL"
"Em chưa thật sự ổn định về không quá ổn định nên học khối lượng kiến thức vẫn tạm chấp nhận được.","NEUTRAL"
"Em đang bị tâm trạng không ổn định nên việc theo kịp bài kiểm tra giữa kỳ khiến em đuối sức thật sự.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học cách giải thích của thầy cô em thấy chill hơn hẳn và dễ tập trung hơn.","POSITIVE"
"Em chưa thật sự ổn định về chuyện gia đình làm em phân tâm nên học lịch học vẫn hơi mệt.","NEUTRAL"
"Dù deadline nhiều nhưng em vẫn hiểu được nội dung được.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học cách giải thích của thầy cô trở nên thấy tiến bộ rõ hơn.","POSITIVE"
"Em chưa thật sự ổn định về stress kéo dài nhiều ngày nên học bài kiểm tra giữa kỳ vẫn khá ổn.","NEUTRAL"
"Nhờ việc sắp xếp thời gian hợp lý hơn nên em có năng lượng học khối lượng kiến thức và thấy chill hơn hẳn rõ rệt.","POSITIVE"
"Em vẫn đang cố cân bằng giữa thiếu ngủ liên tục và học bài tập nên cảm thấy không quá khó.","NEUTRAL"
"Tình hình cá nhân của em mất động lực học tập nên học deadline bài tập cũng chỉ không thoải mái lắm như vậy.","NEUTRAL"
"Lớp học thoải mái, em dám phát biểu hơn.","POSITIVE"
"Em đang bị hơi rối một chút nên việc theo kịp cách dạy khiến em đầu óc quay tít thật sự.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học sự tương tác trong lớp em thấy hài lòng ghê và dễ tập trung hơn.","POSITIVE"
"Em vẫn đang cố cân bằng giữa áp lực từ việc làm thêm và học nội dung tuần này nên cảm thấy không quá khó.","NEUTRAL"
"Vì hơi rối một chút nên dù tài liệu thiếu không quá khó em vẫn thấy không tập trung được.","NEGATIVE"
"theo kịp nhưng thực tế em lại kiệt sức.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học lịch học em thấy dễ tiếp thu hơn và dễ tập trung hơn.","POSITIVE"
"Nhờ thiếu ngủ thường xuyên nên em có năng lượng học feedback từ giảng viên và thấy thấy tiến bộ rõ rõ rệt.","POSITIVE"
"Tuy kiệt sức nhưng em vẫn làm được bài tập.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học lịch học em thấy chill hơn hẳn và dễ tập trung hơn.","POSITIVE"
"Em vẫn đang cố cân bằng giữa khá bận rộn và học nội dung tuần này nên cảm thấy học được.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học hoạt động nhóm em thấy yên tâm hơn nhiều và dễ tập trung hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học tốc độ giảng bài trở nên hiểu bài nhanh hơn hơn.","POSITIVE"
"Vì ngủ đủ giấc hơn trước nên dù yêu cầu môn học không quá khó em vẫn thấy hoang mang thật sự.","NEGATIVE"
"Em đang bị chuyện gia đình làm em phân tâm nên việc theo kịp bài thực hành khiến em rất áp lực thật sự.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học cách chấm điểm trở nên thấy tiến bộ rõ hơn.","POSITIVE"
"Tình trạng việc sắp xếp thời gian hợp lý hơn làm em học bài tập nhóm trong trạng thái bị quá tải nhiều ngày nay.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học hoạt động nhóm trở nên nhẹ đầu hơn nhiều hơn.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học feedback từ giảng viên em cảm thấy rất thoải mái hơn rất nhiều so với trước đây.","POSITIVE"
"Dạo này sinh hoạt của em việc sắp xếp thời gian hợp lý hơn nên việc học khối lượng kiến thức chỉ ở mức ổn định, chưa có gì nổi bật.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học tốc độ giảng bài em cảm thấy hài lòng ghê hơn rất nhiều so với trước đây.","POSITIVE"
"Dạo này sinh hoạt của em việc sắp xếp thời gian hợp lý hơn nên việc học nội dung tuần này chỉ ở mức khá áp lực, chưa có gì nổi bật.","NEUTRAL"
"Dạo này sinh hoạt của em tâm trạng không ổn định nên việc học cách dạy chỉ ở mức hơi rối, chưa có gì nổi bật.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa áp lực từ việc làm thêm và học tài liệu nên cảm thấy học được.","NEUTRAL"
"Em đang bị khá bận rộn nên việc theo kịp lịch học dày khiến em mệt mỏi ghê thật sự.","NEGATIVE"
"Dạo này sinh hoạt của em không quá ổn định nên việc học các yêu cầu môn học chỉ ở mức ở mức trung bình, chưa có gì nổi bật.","NEUTRAL"
"Hơi stress nặng nhưng em vẫn làm được bài tập.","NEUTRAL"
"Nhờ mất động lực học tập nên em có năng lượng học hoạt động nhóm và thấy có động lực hơn hẳn rõ rệt.","POSITIVE"
"Vì áp lực từ việc làm thêm nên dù bài kiểm tra giữa kỳ không quá khó em vẫn thấy đuối sức.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học hoạt động nhóm trở nên hiểu bài nhanh hơn hơn.","POSITIVE"
"Em đang bị thiếu ngủ liên tục nên việc theo kịp bài thực hành khiến em dễ nản thật sự.","NEGATIVE"
"Em cảm thấy tự tin hơn sau buổi ôn tập.","POSITIVE"
"Bài giảng tuần này dễ hiểu hơn hẳn tuần trước.","POSITIVE"
"Em cảm thấy được hỗ trợ nhiều, không bị bơ như các môn khác.","POSITIVE"
"Em đang bị chuyện gia đình làm em phân tâm nên việc theo kịp kỳ thi cuối kỳ khiến em bị quá tải thật sự.","NEGATIVE"
"Vì không quá ổn định nên dù khối lượng kiến thức không quá khó em vẫn thấy hoang mang thật sự.","NEGATIVE"
"Dạo này sinh hoạt của em khá bận rộn nên việc học nội dung tuần này chỉ ở mức ổn định, chưa có gì nổi bật.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa hơi rối một chút và học lịch học nên cảm thấy hơi rối.","NEUTRAL"
"Hơi mất động lực nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Feedback của cô rất cụ thể, em biết cần sửa chỗ nào.","POSITIVE"
"Vì chuyện gia đình làm em phân tâm nên dù cách dạy không quá khó em vẫn thấy mất động lực.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học tốc độ giảng bài em thấy vui vì hiểu ra rồi và dễ tập trung hơn.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học feedback từ giảng viên em cảm thấy thấy tiến bộ rõ hơn rất nhiều so với trước đây.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học bài giảng em thấy vui vì hiểu ra rồi và dễ tập trung hơn.","POSITIVE"
"Vì áp lực từ việc làm thêm nên dù nội dung khó không quá khó em vẫn thấy đầu óc quay tít.","NEGATIVE"
"Tình trạng mất động lực học tập làm em học khối lượng kiến thức trong trạng thái hoang mang thật sự nhiều ngày nay.","NEGATIVE"
"Em đang bị không quá ổn định nên việc theo kịp lịch học dày khiến em không tập trung được thật sự.","NEGATIVE"
"Dạo này em khá bận rộn nên khi học deadline bài tập em cảm thấy hoang mang thật sự và rất khó tập trung.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học bài thực hành trở nên chill hơn hẳn hơn.","POSITIVE"
"Nhờ khá bận rộn nên em có năng lượng học sự tương tác trong lớp và thấy nhẹ đầu hơn nhiều rõ rệt.","POSITIVE"
"Dạo này em khá bận rộn nên khi học cách dạy em cảm thấy kiệt sức và rất khó tập trung.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa áp lực từ việc làm thêm và học bài tập nên cảm thấy không thích không ghét.","NEUTRAL"
"Dạo này sinh hoạt của em tâm lý thoải mái hơn nên việc học bài kiểm tra giữa kỳ chỉ ở mức học được, chưa có gì nổi bật.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học tài liệu học tập em thấy hiểu bài nhanh hơn và dễ tập trung hơn.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học bài thực hành em cảm thấy khá tự tin hơn rất nhiều so với trước đây.","POSITIVE"
"Em đang bị stress kéo dài nhiều ngày nên việc theo kịp tiến độ học kỳ khiến em rất áp lực thật sự.","NEGATIVE"
"Nhờ khá mệt mỏi nên em có năng lượng học feedback từ giảng viên và thấy hiểu bài nhanh hơn rõ rệt.","POSITIVE"
"Tình hình cá nhân của em khá bận rộn nên học khối lượng kiến thức cũng chỉ không quá dễ như vậy.","NEUTRAL"
"Nhờ không quá ổn định nên em có năng lượng học lịch học và thấy có động lực hơn hẳn rõ rệt.","POSITIVE"
"Em học được nhưng chưa thực sự hứng thú lắm.","NEUTRAL"
"Tình trạng tâm trạng không ổn định làm em học yêu cầu môn học trong trạng thái rất áp lực nhiều ngày nay.","NEGATIVE"
"Tưởng sẽ học tốt nhưng cuối cùng lại stress nặng.","NEGATIVE"
"Hơi kiệt sức nhưng em vẫn vẫn học ổn.","NEUTRAL"
"Tình trạng stress kéo dài nhiều ngày làm em học yêu cầu môn học trong trạng thái kiệt sức nhiều ngày nay.","NEGATIVE"
"Em chưa thật sự ổn định về tâm lý thoải mái hơn nên học việc học nhóm vẫn khá áp lực.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học bài giảng em thấy thấy tiến bộ rõ và dễ tập trung hơn.","POSITIVE"
"Vì tâm trạng không ổn định nên dù tốc độ giảng bài không quá khó em vẫn thấy nản lắm rồi.","NEGATIVE"
"Nhờ tâm trạng không ổn định nên em có năng lượng học hoạt động nhóm và thấy có động lực hơn hẳn rõ rệt.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học việc học nhóm trở nên tự tin hơn trước nhiều hơn.","POSITIVE"
"Em đang bị không quá ổn định nên việc theo kịp bài thực hành khiến em bị quá tải thật sự.","NEGATIVE"
"Dạo này em hơi rối một chút nên khi học tốc độ giảng bài em cảm thấy mất động lực và rất khó tập trung.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học yêu cầu môn học em cảm thấy tự tin hơn trước nhiều hơn rất nhiều so với trước đây.","POSITIVE"
"Vì áp lực từ việc làm thêm nên dù lịch học dày không quá khó em vẫn thấy stress liên tục.","NEGATIVE"
"Tình hình cá nhân của em ngủ đủ giấc hơn trước nên học nội dung tuần này cũng chỉ bình thường như vậy.","NEUTRAL"
"Nhờ không quá ổn định nên em có năng lượng học sự tương tác trong lớp và thấy hứng thú hẳn lên rõ rệt.","POSITIVE"
"Tình trạng tâm lý thoải mái hơn làm em học kỳ thi cuối kỳ trong trạng thái mất động lực nhiều ngày nay.","NEGATIVE"
"Em đang bị không quá ổn định nên việc theo kịp khối lượng kiến thức khiến em mệt mỏi ghê thật sự.","NEGATIVE"
"tiến độ nhanh nhưng em vẫn làm được bài tập tốt.","POSITIVE"
"Em đang bị tâm lý thoải mái hơn nên việc theo kịp lịch học dày khiến em đuối sức thật sự.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học lịch học em cảm thấy có động lực hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Tuy mất động lực nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Hơi đuối sức nhưng em vẫn theo kịp bài.","NEUTRAL"
"Em chưa thật sự ổn định về việc sắp xếp thời gian hợp lý hơn nên học nội dung tuần này vẫn hơi mệt.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học tài liệu học tập em thấy yên tâm hơn nhiều và dễ tập trung hơn.","POSITIVE"
